featureID	effect_AUM2073	pval_AUM2073	effect_CB4856	pval_CB4856	effect_Combo	pval_Combo	effect_CX11314	pval_CX11314	effect_DL238	pval_DL238	effect_KJ550	pval_KJ550	effect_N2	pval_N2	effect_NS	pval_NS	effect_NInoN2	pval_NInoN2	effect_RB2011	pval_RB2011	effect_RB2055	pval_RB2055	effect_RB2347	pval_RB2347	effect_RB2550	pval_RB2550	effect_CM	pval_CM	effect_UGT	pval_UGT	effect_UGT49	pval_UGT49	effect_UGT60	pval_UGT60	effect_VC1265	pval_VC1265	effect_VC2524	pval_VC2524	flag_sig05_COMBO_path	flag_sig05_VC1265	direction_VC1265	flag_sig05_DL238	direction_DL238	flag_sig05_UGT60	direction_UGT60	dir_pd_vs_strain_Combo	sum_flag_sig05_strain_4_Combo	flag_sig05_NS_path	flag_sig05_CB4856	direction_CB4856	flag_sig05_CX11314	direction_CX11314	dir_pd_vs_strain_NInoN2	sum_flag_sig05_strain_4_NInoN2	flag_sig05_N2	direction_N2	dir_pd_vs_strain_NI	sum_flag_sig05_strain_4_NI	flag_sig05_CM_path	flag_sig05_KJ550	direction_KJ550	flag_sig05_RB2347	direction_RB2347	flag_sig05_AUM2073	direction_AUM2073	flag_sig05_VC2524	direction_VC2524	dir_pd_vs_strain_TCA	sum_flag_sig05_strain_4_TCA	flag_sig05_UGT_path	flag_sig05_RB2055	direction_RB2055	flag_sig05_RB2550	direction_RB2550	flag_sig05_RB2011	direction_RB2011	flag_sig05_UGT49	direction_UGT49	dir_pd_vs_strain_UGT	sum_flag_sig05_strain_4_UGT
ppm_5_0494	0.490179	0.344449	0.543494	0.371744	0.536345	0.089793	0.509474	0.340101	0.374299	0.49116	0.296972	0.578602	0.169805	0.757884	0.394243	0.157008	0.471369	0.144362	0.421973	0.486777	0.995586	0.062557	0.736898	0.137072	0.59746	0.241851	0.544379	0.017405	0.901014	0.000373	1.224063	0.028319	1.370877	0.036087	0.20897	0.665354	1.034569	0.052609	0	0	strain	0	strain	1	strain	all strain direction	1	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	1	0	strain	0	strain	0	strain	0	strain	all strain direction	0	1	0	strain	0	strain	0	strain	1	strain	all strain direction	2
ppm_5_0717	-0.470123	0.344177	-0.348313	0.559515	0.461386	0.149336	-0.16125	0.751624	0.393837	0.459762	-0.506564	0.350281	0.304632	0.579229	0.059129	0.828035	-0.020756	0.947192	0.460164	0.441975	-0.114262	0.815579	0.659468	0.177927	-0.029466	0.952455	-0.095153	0.672531	0.258015	0.286369	0.115166	0.824139	1.431416	0.030036	-0.043096	0.93178	-0.200223	0.682823	0	0	pd1074	0	strain	1	strain	mix strain & pd1074	1	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	1
ppm_5_0855	-0.39577	0.43563	0.224304	0.731764	0.571141	0.067608	-0.033692	0.948244	0.86558	0.118998	-0.339244	0.533371	0.319271	0.587936	0.339013	0.236919	0.345132	0.292795	0.269764	0.667857	-0.251628	0.608705	0.576153	0.243163	0.398096	0.443595	0.277345	0.222816	-0.077458	0.749839	-0.739777	0.151216	0.126945	0.831529	0.640969	0.189663	0.79119	0.124051	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_0992	-0.037062	0.939583	0.254262	0.671873	0.255078	0.416986	1.082315	0.060984	0.057926	0.912413	-0.472975	0.381979	0.229398	0.681154	0.388837	0.16775	0.443383	0.174533	0.315909	0.608547	1.04531	0.051391	-0.147383	0.756359	-0.062935	0.89927	-0.185381	0.413954	0.426342	0.088275	0.882053	0.10624	-0.14082	0.824365	0.674897	0.175166	-1.162528	0.033237	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	0	pd1074	1	pd1074	mix strain & pd1074	1	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_5_1132	-0.483853	0.344465	-0.252916	0.667687	-0.141751	0.636854	-0.221449	0.697162	0.18323	0.721688	-0.064686	0.904178	-0.292807	0.594433	-0.129319	0.640315	-0.073872	0.817585	-0.130935	0.82483	-0.182402	0.70995	0.450968	0.348365	0.63024	0.217491	0.011972	0.957125	-0.165436	0.491422	-0.773759	0.14335	-0.477874	0.417696	-0.200684	0.672501	0.303952	0.537152	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_5_1249	0.315224	0.530155	0.311836	0.620738	0.170859	0.581124	-0.160837	0.76575	-0.451561	0.392961	0.50862	0.349243	-0.326968	0.603581	-0.183192	0.524828	-0.145135	0.654155	-0.130005	0.824348	1.100224	0.041063	0.225742	0.640285	0.612787	0.232896	0.370657	0.098516	0.794365	0.001534	1.122963	0.038386	1.308646	0.044653	0.070519	0.881153	0.832065	0.107896	0	0	strain	0	pd1074	1	strain	mix strain & pd1074	1	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	all strain direction	0	1	1	strain	0	strain	0	pd1074	1	strain	mix strain & pd1074	3
ppm_5_1397	-0.334789	0.504611	0.668416	0.277462	0.411825	0.188223	-0.190333	0.72128	0.774212	0.150084	-0.1395	0.792849	-0.307481	0.587416	0.221176	0.430164	0.392493	0.223735	0.006606	0.991133	-0.436322	0.380497	-0.10629	0.82709	-0.177963	0.721988	-0.09064	0.695171	-0.227712	0.343969	-0.363064	0.468273	-0.011893	0.985258	0.358931	0.454633	-0.374887	0.544748	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_1617	0.067629	0.890247	-0.04277	0.944464	0.360976	0.241823	0.31281	0.561191	0.505908	0.337126	-0.65254	0.235993	0.004005	0.994135	0.214253	0.438566	0.287236	0.37093	0.098481	0.870857	0.159727	0.744517	-0.319392	0.502124	-0.520205	0.316646	-0.137819	0.533374	0.051327	0.831894	-0.095011	0.848463	0.914909	0.150758	-0.063552	0.893386	0.182534	0.711646	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_188	-0.576474	0.250742	0.178062	0.765741	0.828774	0.011293	0.260523	0.613483	0.852642	0.121839	-1.4434	0.022345	0.7244	0.205449	0.503485	0.070482	0.434974	0.172177	0.722692	0.244852	-0.249222	0.620101	1.170268	0.027105	-0.097526	0.858841	0.045764	0.852087	0.014371	0.953057	-0.130502	0.795602	0.065438	0.910233	1.538015	0.006913	-0.648336	0.22679	1	1	strain	0	strain	0	strain	all strain direction	1	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	1	pd1074	1	strain	0	pd1074	0	pd1074	mix strain & pd1074	3	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_2069	0.078461	0.873475	0.410599	0.489751	0.241071	0.434815	0.517929	0.32073	0.212905	0.680445	-1.558872	0.016804	-0.630753	0.277185	0.150594	0.584065	0.376903	0.227614	0.011654	0.98442	-0.095568	0.845831	0.114771	0.817831	-1.297018	0.025378	-0.284125	0.227983	-0.166499	0.494382	0.165738	0.740946	0.255138	0.661346	0.257873	0.614945	-0.869069	0.094621	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	all strain direction	0	0	pd1074	mix strain & pd1074	0	0	1	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	1	0	0	pd1074	1	pd1074	0	strain	0	strain	mix strain & pd1074	1
ppm_5_2215	0.420143	0.408559	-0.285571	0.632287	0.055579	0.859625	-0.942087	0.090265	0.103622	0.84081	0.03329	0.953642	0.221971	0.685512	-0.207193	0.45285	-0.352969	0.269214	0.184228	0.755303	0.258401	0.603252	0.220509	0.644469	0.21843	0.660926	0.039138	0.862706	0.376515	0.120265	0.190435	0.710194	1.41776	0.03229	-0.748371	0.13026	0.273223	0.578378	0	0	pd1074	0	strain	1	strain	mix strain & pd1074	1	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	all strain direction	1
ppm_5_2332	-0.603871	0.240417	1.29915	0.062515	-0.351832	0.24653	0.172554	0.73506	-0.289394	0.575576	0.089024	0.868424	-0.398973	0.470741	0.073349	0.79211	0.233408	0.468541	0.165833	0.781109	0.072556	0.882432	0.678745	0.179148	0.022688	0.966048	0.025089	0.911553	-0.126463	0.598807	-0.267232	0.590854	-0.703343	0.241048	-0.180137	0.707867	0.142473	0.772553	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_2422	0.068719	0.88805	-0.050249	0.942709	0.448854	0.141354	-0.49508	0.348032	0.441858	0.401059	-0.953736	0.094387	0.008052	0.988658	-0.021069	0.940937	-0.030881	0.925172	-0.6181	0.307545	-0.410662	0.42035	0.390287	0.422694	-0.249265	0.627103	-0.061759	0.782187	-0.073044	0.763262	0.198135	0.694304	0.812998	0.182001	0.233054	0.623754	-0.308913	0.530776	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0
ppm_5_2624	0.085241	0.862457	0.186333	0.75415	0.453102	0.138876	-0.336817	0.513674	-0.021158	0.96686	0.260364	0.62608	0.435162	0.453496	0.035019	0.897969	-0.078703	0.799259	-0.059027	0.920364	0.60201	0.231268	0.477477	0.325344	0.594786	0.247653	0.410933	0.066577	0.417816	0.081755	0.112316	0.820371	0.875129	0.152952	0.622664	0.204835	0.593263	0.240909	0	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_5_3283	-0.649501	0.221304	1.152664	0.082593	0.169039	0.57253	-0.365918	0.504743	0.242266	0.635435	-0.151955	0.778433	0.871917	0.143428	0.390728	0.171693	0.246891	0.448586	0.169393	0.779078	-0.027697	0.955378	0.552422	0.266763	-0.006189	0.990226	-0.006619	0.97692	0.076054	0.749933	-0.014164	0.977391	0.378147	0.525652	-0.024213	0.959041	0.159964	0.761869	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_3865	-0.081011	0.872432	-0.306411	0.61113	0.30352	0.319373	-0.526116	0.320868	0.751036	0.162513	-0.627904	0.25418	0.397848	0.479689	0.087893	0.751984	-0.012218	0.969533	0.210074	0.720625	0.134752	0.787819	0.05773	0.904126	-0.675835	0.191738	0.01311	0.95326	0.051917	0.828842	0.427597	0.39763	0.214469	0.719306	0.014935	0.974736	0.596368	0.238232	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_5_3954	-0.077747	0.875277	0.231464	0.717895	-0.109708	0.722153	-0.176164	0.734263	-0.526419	0.313623	-0.318597	0.555998	0.136881	0.817536	-0.128824	0.646764	-0.205745	0.519238	-0.404379	0.496636	-0.243848	0.62136	-0.204996	0.668341	0.071931	0.887574	-0.171386	0.438966	-0.124298	0.607306	-0.548748	0.2787	0.780753	0.225829	-0.248623	0.600575	-0.022436	0.963771	0	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_5_4023	0.186667	0.702959	1.387838	0.042786	-0.352179	0.247887	-0.366679	0.478264	-0.651679	0.218319	0.972179	0.088893	0.121815	0.841089	-0.03372	0.906442	-0.078363	0.809749	0.308073	0.634372	0.065406	0.893587	0.556771	0.262348	-0.112884	0.828016	0.285307	0.204358	-0.154327	0.523227	-0.423247	0.398198	-0.540429	0.361008	0.017998	0.970092	-0.106741	0.827604	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	1	strain	0	pd1074	mix strain & pd1074	1	0	strain	mix strain & pd1074	1	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_4166	-0.721979	0.158784	-0.322501	0.659662	0.13458	0.666758	-0.0151	0.977491	0.213637	0.703041	-0.439621	0.481629	0.417749	0.464754	0.112516	0.701529	0.003067	0.992849	0.083834	0.891946	-0.346141	0.483235	0.477774	0.341819	0.17303	0.756355	-0.09838	0.672146	-0.019518	0.935864	-0.0125	0.979838	0.122353	0.833096	0.081859	0.868562	-0.041466	0.933185	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_4404	-0.619954	0.234478	1.155173	0.08428	0.039053	0.897092	0.128498	0.808326	0.006203	0.990683	0.19346	0.716606	0.113265	0.838757	0.27255	0.333921	0.327587	0.316729	0.357163	0.552941	-0.158563	0.75113	0.060216	0.90291	0.411813	0.41255	-0.058649	0.798076	0.082284	0.729373	-0.333004	0.504102	0.277154	0.63503	-0.090524	0.847865	0.19855	0.721005	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_4691	-0.731947	0.179968	1.337203	0.069811	-0.028529	0.924866	0.05334	0.918865	0.074852	0.882958	-1.00748	0.081471	0.12786	0.820976	0.26774	0.344109	0.31458	0.335992	0.431325	0.47691	0.73582	0.157684	-0.268734	0.571294	-0.028968	0.953812	-0.362845	0.115695	0.211995	0.379981	-0.421029	0.400652	0.558967	0.352994	-0.499033	0.300893	0.534772	0.302713	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_4891	-0.45712	0.364053	0.881936	0.16063	-0.413121	0.182624	-0.028554	0.955525	-0.152089	0.767044	0.296877	0.581351	-0.223679	0.707987	0.070969	0.79847	0.152456	0.627352	-0.342686	0.562555	-0.498902	0.31835	0.822299	0.09965	0.229296	0.660665	-0.182908	0.429676	-0.214154	0.37566	0.001169	0.998115	-0.612372	0.332138	-0.532646	0.280519	-1.193405	0.034571	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	1	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_5_5021	0.196917	0.691892	0.843498	0.193761	0.183475	0.549367	-0.426204	0.410403	0.052188	0.918688	0.367405	0.495402	0.341494	0.551052	0.127345	0.646403	0.061618	0.84604	0.497815	0.412096	-0.316027	0.52233	0.373662	0.441885	0.319077	0.523478	0.183324	0.412741	0.348339	0.146755	0.668363	0.19201	0.792817	0.190027	-0.100795	0.838481	0.102943	0.834009	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0
ppm_5_5153	-0.362964	0.490933	1.345391	0.054051	0.03799	0.900917	0.536965	0.304952	0.46525	0.370064	-0.581319	0.286394	0.512628	0.393461	0.645626	0.024226	0.684784	0.035653	-0.365551	0.546994	0.340522	0.489669	-0.471507	0.32979	-0.350077	0.513966	-0.191101	0.40062	-0.339517	0.166736	-1.175146	0.031589	-0.303941	0.602568	-0.104266	0.832923	0.499788	0.316628	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	1	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	1	pd1074	mix strain & pd1074	1
ppm_5_5317	-0.032942	0.949317	0.72707	0.238274	0.201444	0.505425	0.510582	0.328659	0.669719	0.206842	-0.290649	0.610663	-0.060339	0.921292	0.478963	0.090059	0.625875	0.049571	0.424547	0.475791	0.068044	0.892786	-0.120439	0.799705	-0.111996	0.822123	-0.041561	0.853469	-0.057104	0.811395	-0.747983	0.147517	0.270134	0.643289	-0.218865	0.644736	0.416505	0.40014	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_5482	-0.123762	0.800043	1.005984	0.117485	-0.429147	0.173293	0.208546	0.685569	0.070502	0.891428	-1.204886	0.05348	0.533509	0.340751	0.395156	0.152221	0.350768	0.268799	0.5085	0.396284	0.421013	0.396425	-0.520679	0.288686	-0.394272	0.499023	-0.462101	0.048109	-0.007328	0.97635	-0.448032	0.393746	-0.155518	0.788977	-1.228188	0.024406	0.359392	0.470891	0	1	pd1074	0	strain	0	pd1074	mix strain & pd1074	1	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	1	0	pd1074	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	1	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_564	-0.995139	0.08397	1.416747	0.06235	-0.384734	0.224339	0.229513	0.653205	0.575801	0.282615	-0.802769	0.154378	0.074444	0.896393	0.459668	0.109756	0.589978	0.076	-0.08655	0.891266	0.185774	0.704233	-0.490981	0.308891	-0.507344	0.385516	-0.652126	0.005197	-0.354022	0.162845	-0.807578	0.150082	-0.726943	0.226525	-1.028447	0.047165	-0.121639	0.803573	0	1	pd1074	0	strain	0	pd1074	mix strain & pd1074	1	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	1	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	1	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_5_5833	0.168308	0.73076	1.030187	0.110394	0.11945	0.708756	-0.108397	0.833528	0.667568	0.219275	-0.167876	0.772737	0.710487	0.214078	0.515625	0.06715	0.453212	0.161403	0.597401	0.322774	0.851502	0.100584	-0.106436	0.822512	-0.772583	0.144915	-0.04144	0.856346	0.145168	0.557748	-0.267378	0.61443	0.461573	0.445036	-0.64474	0.217749	0.476077	0.35043	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_596	-0.17658	0.719659	0.087489	0.883996	-0.03249	0.915705	-0.529619	0.310497	-0.37652	0.466394	0.668516	0.224252	0.155397	0.782037	-0.195745	0.474315	-0.304971	0.330288	-0.014658	0.98028	0.721581	0.162121	-0.018915	0.968224	0.3185	0.525026	0.082996	0.711055	0.163934	0.491655	-0.200666	0.686334	-0.080138	0.890211	0.333473	0.509957	-0.251934	0.607985	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_5_6085	-0.601596	0.301534	0.947262	0.147843	0.48314	0.116717	0.188494	0.713714	0.808007	0.140936	-0.412117	0.443848	0.278014	0.663457	0.528817	0.068206	0.593887	0.06801	0.793238	0.21276	0.506604	0.316731	0.185077	0.696085	-0.325134	0.592714	-0.027719	0.902919	0.117835	0.638092	-0.433887	0.386888	0.190208	0.746964	0.428874	0.371354	-0.006602	0.989254	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_6264	-0.264533	0.58996	0.43853	0.469664	-0.169831	0.577503	0.617672	0.241844	-0.318375	0.545814	-0.27905	0.601498	0.749135	0.19593	0.348857	0.210417	0.228467	0.472042	0.15681	0.79512	-0.130114	0.790412	0.21996	0.652019	-0.00308	0.995048	-0.125218	0.571126	0.052194	0.826326	0.289636	0.561836	-0.042499	0.944478	-0.126732	0.788673	-0.204406	0.677808	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_5_6375	-0.075233	0.884912	0.201564	0.732912	-0.116462	0.699712	0.524761	0.315728	-0.133994	0.792329	-0.467775	0.386389	0.230877	0.674874	0.20029	0.458756	0.190566	0.53919	-0.296906	0.614857	0.232458	0.636751	0.011634	0.980345	0.152679	0.76844	-0.078488	0.726904	0.131558	0.581839	0.085999	0.86493	0.447412	0.446663	-0.487445	0.316967	0.586937	0.242167	0	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	strain	mix strain & pd1074	0
ppm_5_6455	-0.262865	0.615874	0.569563	0.366946	0.03442	0.909309	0.241135	0.651413	0.281525	0.594071	-0.260962	0.62544	0.088847	0.874552	0.279372	0.318283	0.342019	0.289192	0.331244	0.580108	-0.404368	0.417931	0.330919	0.486982	-0.352659	0.542907	-0.089778	0.686854	-0.254441	0.302233	-0.766514	0.139937	0.138028	0.812501	-0.235444	0.620791	-0.085868	0.860432	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_6567	-0.808765	0.116434	0.744718	0.23006	0.20922	0.493904	-0.030414	0.95351	0.443049	0.39397	-0.257918	0.637655	1.011462	0.093983	0.490413	0.080338	0.347184	0.272887	-0.704295	0.250142	0.029528	0.951837	0.282817	0.55431	-0.157563	0.76163	-0.049664	0.826003	-0.312022	0.195293	-0.373228	0.456766	-0.576332	0.344067	0.500643	0.299496	-0.118203	0.817201	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0
ppm_5_6743	-0.291585	0.554176	-0.61483	0.309722	0.21307	0.4759	0.18033	0.72496	0.311716	0.545316	-0.144476	0.785778	0.300044	0.590327	0.084878	0.754967	0.01763	0.954878	0.384179	0.516864	0.496226	0.318964	0.4429	0.360881	0.710728	0.170453	0.104045	0.63837	0.330556	0.168247	-0.210429	0.680296	0.275943	0.636083	0.089195	0.850089	0.386854	0.438899	0	0	strain	0	strain	0	strain	all strain direction	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
ppm_5_693	-0.391088	0.509365	0.868821	0.166747	-0.077578	0.801245	0.070941	0.889897	0.577283	0.27149	-0.907223	0.108932	0.534276	0.340901	0.476394	0.084106	0.457946	0.148197	0.017624	0.976102	0.103079	0.833044	-0.39827	0.454832	-0.141307	0.795879	-0.554788	0.019831	0.08412	0.727525	0.437778	0.38647	-0.098793	0.868242	-0.645078	0.192489	-0.443518	0.371527	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	1	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0
ppm_5_7153	-1.249263	0.032839	1.241738	0.063088	-0.16823	0.589631	0.251776	0.625122	0.627169	0.234818	-0.647754	0.239756	0.652263	0.253438	0.630327	0.024911	0.623318	0.053515	0.392494	0.512147	-0.064508	0.894945	0.301239	0.528378	0.048823	0.927509	-0.445942	0.052311	-0.19321	0.436523	-0.649069	0.231938	-0.811249	0.211321	-0.475767	0.322893	-0.479563	0.335871	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	1	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	pd1074	0	strain	1	pd1074	0	pd1074	mix strain & pd1074	1	0	0	pd1074	0	strain	0	strain	0	pd1074	mix strain & pd1074	0
