featureID	b1_aos_122	b1_aos_127	b1_aos_129	b1_aos_142	b1_aos_145	b1_aos_149	b1_aos_27	b1_aos_32	b1_aos_43	b1_aos_46	b1_aos_48	b1_aos_50	b1_aos_54	b1_aos_58	b1_aos_65	b1_aos_67	b1_aos_76	b1_aos_78	b1_pool_mutant	b1_pool_mutant_20200729045723	b1_pool_natural	b1_pool_natural_20200729044422	b1_pool_pd1074	b1_pool_pd1074_20200729051024	b2_aos_102	b2_aos_103	b2_aos_106	b2_aos_107	b2_aos_108	b2_aos_124	b2_aos_130	b2_aos_165	b2_aos_167	b2_aos_170	b2_aos_173	b2_aos_174	b2_aos_175	b2_aos_188	b2_aos_192	b2_aos_199	b2_aos_200	b2_aos_53	b2_aos_56	b2_pool_mutant_b2_01	b2_pool_mutant_b2_02	b2_pool_natural_b2_01	b2_pool_natural_b2_02	b2_pool_pd1074_b2_01	b2_pool_pd1074_b2_02	b3_aos_184	b3_aos_185	b3_aos_27	b3_aos_28	b3_aos_35	b3_aos_36	b3_aos_37	b3_aos_38	b3_aos_40	b3_aos_42	b3_aos_43	b3_aos_54	b3_aos_71	b3_aos_74	b3_aos_78	b3_aos_86	b3_aos_90	b3_aos_98	b3_aos_99	b3_pool_mutant_b3_01	b3_pool_mutant_b3_02	b3_pool_pd1074_b3_01	b3_pool_pd1074_b3_02	b4_aos_100	b4_aos_107	b4_aos_109	b4_aos_111	b4_aos_116	b4_aos_124	b4_aos_125	b4_aos_134	b4_aos_140	b4_aos_171	b4_aos_180	b4_aos_73	b4_aos_81	b4_aos_82	b4_aos_84	b4_aos_87	b4_aos_92	b4_aos_93	b4_aos_95	b4_aos_96	b4_pool_mutant_b4_01	b4_pool_mutant_b4_02	b4_pool_pd1074_b4_01	b4_pool_pd1074_b4_02	b5_aos_179	b5_aos_181	b5_aos_187	b5_aos_196	b5_aos_26	b5_aos_33	b5_aos_39	b5_aos_41	b5_aos_43	b5_aos_45	b5_aos_47	b5_aos_51	b5_aos_54	b5_aos_66	b5_aos_70	b5_aos_75	b5_aos_78	b5_aos_79	b5_aos_83	b5_aos_87	b5_aos_91	b5_pool_mutant_b5_01	b5_pool_mutant_b5_02	b5_pool_pd1074_b5_01	b5_pool_pd1074_b5_02	b6_aos_101	b6_aos_102	b6_aos_105	b6_aos_107	b6_aos_114	b6_aos_118	b6_aos_120	b6_aos_133	b6_aos_135	b6_aos_140	b6_aos_166	b6_aos_167	b6_aos_169	b6_aos_186	b6_aos_188	b6_aos_193	b6_aos_198	b6_aos_85	b6_aos_88	b6_aos_90	b6_aos_94	b6_pool_mutant_b6_01	b6_pool_mutant_b6_02	b6_pool_pd1074_b6_01	b6_pool_pd1074_b6_02
met_754	549798.9375	211117.6094	221437.5469	443162.4688	297426.4063	304933.3438	141235.9219	339484.7813	364726.8125	256797.8906	788831.1875	153711.6406	364866.4688	508253.2188	88247.3125	200955.2031	413805.625	349682.3438	457433.375	527530.8125	311890.5313	312376.0313	282537.0313	300622.6875	254672.375	259377.0781	408853.9375	580019.25	624663	651552.875	825017.9375	607638.5	401873.9688	1093156.375	615464.1875	227486.1094	1079713.25	361501.25	380163.7188	744431.75	583169.5625	933553.8125	1048386.938	848891.3125	791748.5	664815	669266	520396.8438	543496.25	175517.0781	312477.4063	233335.2969	198159.2031	283740.5	65312.16797	566287	411001.5313	154037.0938	448617.4063	484456.0938	294710.125	397366.5313	202182.0313	225959.2344	251513.7188	602789.5	231250.7969	405878.5313	278405.75	288216.3438	411854.0313	320101.1563	236557.6094	201479.1406	142129.2344	104633.2656	128353.3047	128179.4609	63272.44922	236375.4375	315121	162274.6406	354426.3438	102510.2031	146133.5	192319.9063	104404.9375	105174.5547	318839.9375	165644.4375	246597.9219	263315.125	202957.6719	232009.2656	251317.7969	283985.2813	268798.5625	406361.4688	393431.5625	150467.5938	159417.3594	279475.5	539858	140423.6563	330513.8125	133005.4844	133767	299259	155972.6563	84218.63281	92144.28125	365407.8125	144657.5313	288415.1875	113855.0313	90349.09375	197036.9063	138115.7656	210177.6563	166366.9844	228194.2813	173079.0938	240599.1836	301587.625	329337.2188	161143.6094	152695.3594	81338.30469	90975.20313	119478.2969	183839.9531	64018.19922	263778.5	116791.1172	192811.0469	201526.2188	259229.125	64029.48047	32363.45117	304853.875	586424.9375	375053.4688	237443.835	229856.6289	42255.55078	43241.08203
met_760	12393.05469	215884.3438	6431.359375	0	2540.520752	8706.630859	139303.6719	4548.208496	23165.07813	0	6238.964355	0	4450.152832	6463.336426	9514.740234	26031.29688	61278.0625	119598.0859	9792.339844	7616.397949	44120.86328	55368.00781	43101.24219	50869.88672	63128.41016	32111.6875	38496.42578	31599.74023	9348.603516	55461.02344	205123.9688	65608.07031	18559.78125	5341.541016	29272.80273	7302.272949	20915.29492	97198.28906	12632.87793	11937.78223	224948.6406	7705.64209	13213.7373	18404.79492	20212.79297	51613.75391	41497.5625	79247.51563	98288.5	41184.30859	27953.4668	147825.125	28234.53516	74662.54688	0	12007.3125	15845.59277	5029.081543	124912.5156	20858.85547	5163.660156	155965.6406	77321.74219	61564.94141	88711.60938	793206.6875	93071.98438	173703.6719	95055.58594	58637.72266	199143.5	212748.5	50763.70703	16496.14063	132303.7031	99897.35938	9037.443359	65908.36719	17282.13477	15490.88281	15528.12012	14947.7207	25496.125	235225.8438	19897.375	15708.27148	18340.30859	55324.89844	250025.625	14854.31445	6458.633301	134254.0156	80498.6875	90027.66406	38340.00781	45368.98047	1046938.25	88471.50781	49976.15625	32913.74219	16190.63965	5458.313477	63251.25	96412.5	25731.67773	12371.5625	6786.345215	37312.64453	47905.54297	18484.70508	18414.08008	406352.0938	76499.20313	265569.3125	701007.625	134273.4688	135849.0313	212818.9844	240398	123004.5938	135553.8906	37680.82813	62561.36328	75760.10938	59461.14844	133170.7031	18968.36523	50157.16797	25761.53906	114262.25	22951.34961	49452.69141	20478.42578	11745.12109	344578.8438	56622.03516	19014.54883	6363.911621	22901.56641	31599.94922	1027257.875	41985.5625	44347.17578	76112.10938	163872.75	187088.3125
met_766	118863.9375	726373.1875	404880.7188	1424460.625	81652.11719	287714.9688	45654.60156	36916.41406	116499.7422	17125.82031	86265.44531	14387.16699	88206.48438	91259.0625	25103.28906	254317.4688	92617.74219	144490.2344	67317.17969	96834.53906	246977.5938	260500.5313	167818.2188	240777.6406	88545.36719	240608.9063	106110.4844	76479.75	331482.2188	405645.9375	8281268	398955.375	175333.4219	3616738.5	142818.0469	221415.6719	170153.5625	121559.5703	60526.42188	131259.5938	202998.0781	96048.59375	117866.4453	190528.5938	226113.625	1551068	1655598.125	152701.8594	187197.0313	489724.8438	154458.0625	62342.98438	22164.56836	54362.50391	67647.01563	101661.4453	155266.875	48406.67969	239979.75	142062.25	127275.7891	81045.41406	108359.8672	199116.9688	130151.3516	226753.9844	256678.0156	156102.4375	174995.4688	171006.4063	199497.5156	264971.5313	104740.2031	60032.20703	100943.2266	23709.5293	1011976.375	222497.7813	138374.3125	101483.4063	94105.85156	64731.90625	142398.4531	122573.4141	47987.03125	133466.9219	78315.60156	81920.57813	170249.9063	62466.90234	84622.44531	83524.92969	152691.9219	177562.4531	110947.8281	143942.4063	53015.02344	149245.6719	963711	89002.64063	155198.3438	111155.375	169769.3438	123713.8281	159658.6406	121912.8672	85574.00781	93808.69531	193460.9688	74291.71875	18253.2832	248911.8438	228351.1719	121409.4844	314271.8438	134510.6719	167070.6094	156977.8281	175774.0781	159135.6875	170163	169555.8594	215421.5	101503.4375	118801.9844	149405.875	263963	610366.9375	350659.0938	302524.5	159740.1094	488330.9688	195960.6406	100624.5625	60760.42188	189307.2031	2322429	200942.0625	223281.5625	486596	238367.2656	82713.46875	541927.125	235556.125	317260.2813	259863.4688
met_781	11007400	14021323	8147407.5	2999171.5	2646045.75	11184329	6784965.5	5985424	11193080	3537661.75	14234869	5483519.5	8503347	9188519	7338053	12446302	13197347	13974085	8107865.5	9005701	8463114	9279518	9713492	10257144	10136783	8460392	12099847	12084896	12453666	7546361.5	2739292	11660666	8796786	3090606.75	17145836	6511115.5	11624814	10404064	15618537	16247807	16316796	9250655	10605043	14670613	15206333	9400338	9715453	11063487	11076647	16108093	21490918	7781333.5	8896507	4433876	5022109	13845425	13053027	10458955	12123815	15135711	4306190.5	21620238	12745248	14419888	13825324	10903967	15997373	16318702	12400905	14122100	14078329	13233768	10472031	11170313	7220508	5387277	5917165.5	6420699	11497781	15078484	11911415	9263507	9583784	7357503.5	10420244	9713912	12120814	8005277	13387471	11287505	9646209	11826148	9461689	9898237	10688911	10686430	6442380.5	12342427	9561330	11099061	13768244	13329492	11781331	4134952.75	10700774	9461606	9506498	17424782	5647204.5	21961160	6598425.5	9739604	12904720	11731891	5860174	10057892	9057468	9487917	10852459	9080815	10621724	21793306	18948162	11093763	17710242	12093553	15440106	18082312	8319993.5	13119623	12011348	16866188	9129034	13253340	17665464	10091458	15285409	8589354	9491257	8163785.5	11241591	13781831	15009599	23048866	16338638	22497598
met_782	218029.9219	2811661.25	70405.91406	210818.9375	141015.0938	444300.5	2695126	53753.51563	256970.3594	21667.73242	105588.3906	31783.17383	108800.8203	128356.4609	584945.75	628518	1330218.125	2111680.75	183661.5156	192031.7813	1200665.375	1314774.25	1020546.75	1066411.875	1092773.5	687122.4375	650171.5	1052849.25	166613.5938	789631.875	2795881	1182036.875	110172.1953	60252.39063	484805	551896.8125	714630.5	5931080.5	645773.25	243389.8281	4731987	129271.2578	192616.7188	347297.2188	331474.25	1041687.25	1238113.625	2534394.25	2608228.5	865687.1875	427912.4375	4421960	922743.4375	992598.5	55501.19141	247674.5781	220547.875	96153.35156	2683710.25	391882.5	113172.3828	4340780.5	730592.5625	1676164.125	1939430.375	9405439	1918441.875	2087344.875	1779547.875	2194109.75	3674907.25	4261593	773188.625	1244316.625	3069338.5	2381214.25	158170.8906	978276.625	593190.9375	330977.875	198439.2969	700178.25	251380.2031	7875627	1116618.625	464759.6875	484189.4063	2695960	4647765.5	248418.3438	527253.1875	3273090.25	1942005.125	2480500	931911.5	1136195.75	15306300	599534.1875	269890.125	706373.625	214701.7344	88908.125	503458.8438	1084049.875	288917.7813	397187.8125	148049.5469	1001180.875	776708.6875	817387	560825.5	5177699	1755140.125	4620649	11081616	2642307.75	1992614.625	3563880.25	4271763	1710230.375	2102653.5	1786753.75	2334717.75	1478217.25	2763626	3512287.75	128821.7813	1767647	769177.75	2480328.75	340631.9375	3383257	224227.3594	83669.25	10473457	4169964.5	290962.9688	108698.2656	529018.75	631263.25	14401157	1209892.125	2679998.25	1561079.75	7356904.5	5755867
met_783	300275.0313	946958.875	182733.7188	0	0	168195.9688	1462113.125	96064.35156	1053507.5	11597.60254	145013.7969	24187.20508	92932.10938	170390.6094	61210.90234	143729.625	381870.7188	496760.0938	191164.0938	215485.9375	426207.8438	559080.25	585997.25	693473.3125	675718	873862.625	662495.75	254243.1719	214238.0469	176785.0156	1554684.125	635440.375	391887.25	9655.610352	204109.1406	23511.24414	75356.05469	208547.8594	306059.4375	88501.07813	700262.3125	250313.6094	688663.6875	268737.3125	229610.5	678256.4375	727547.25	500500.2188	482063.0625	872409.6875	554951.1875	1473379.5	1071472	2965404.75	24928.90039	393709.5313	942985.4375	69422.4375	771203.0625	1276201.375	60384.63281	275083.4688	2310128.5	425191.7813	191589.3594	1218338.5	1077633.125	624568.125	1088511	1337949.875	894775.625	1049431.5	2717850.5	245359.7031	773170.9375	1422629.875	113248.7734	137958.375	466374.0625	571241.4375	433761.1563	148935.9688	1049234.25	1136658.25	246114.8125	199871.1094	1068338.625	403199.8125	972332.125	511860.875	169339.7969	1958919.25	837418.0625	994731.625	715970.9375	966346.25	2976003.75	2246953	571067.6875	575814.6875	289601.6875	108935.4922	2422082.25	3574360.25	1040239.063	238087.3594	546503.5	1952177.5	443959	230615.6875	172267.7969	1855825.375	483457.8125	1342357.875	3400380.75	589603.4375	1505942	1401146.625	1807308.875	1392306.375	1897770.25	300224.4063	614209.875	1429385.375	392340.625	1010459.25	299824.0938	237234.1719	83941.65625	678927.75	544222.3125	306827.9375	517557.625	61008.95313	733608.0625	262491.1563	367741.5	120215.7344	85097.07813	127354.1484	1357609.875	1737661.625	571401.5	473558.9688	567878.9375	764770.8125
met_785	61533.91016	593782.875	51949.76953	0	6367.86084	55692.46875	531137.625	27035.94141	375178.7188	3308.684814	53520.25	7581.587402	21155.03516	64064.94531	13501.59473	43768.33594	174713.5469	214734.6094	61987.41016	68577.92188	166761.0938	186325.375	218705.0156	204001.1719	268993.9688	252891.5156	230441.6563	105906.7656	74847.75781	69956.84375	970105.875	180755.375	149475.0469	0	84587.9375	15005.78613	23973.66211	180978.3438	116665.5391	26146.49609	213341.0156	118302.4297	169215.7969	82882.75781	86396.42969	266203.0625	276001.9375	154206.9688	199301.0625	414481.9688	294433.375	561607.625	380851.6563	1833617.75	7115.03418	128360.6563	293074.0313	13801.06348	357700.8125	414970.6563	23398.69531	108431.2266	1374347.5	131626.8594	82205.3125	522291.0938	453702.8125	322620	554075.9375	603354.625	351059.875	500642.2813	1259526.25	93982.07813	370194.9375	550647.625	36812.65625	59873.25	149752.7188	248376.8125	181347.125	44228.625	445187.9063	609862.8125	64306.78125	58747.92188	521656.4063	163858.7813	387144.7188	215189.2969	71250.75	647735.1875	354467.7188	401981.5313	253488.0625	290281.4688	1977830.625	967818.4375	221381.1719	153441.0938	71902.42969	23812.10352	1104535.25	1793098.5	374503	61049.83203	157332.2813	679788.4375	196514.7188	70147.84375	45318.9375	789406.6875	134936.75	537894.5625	1975784.375	219944.4688	670914.9375	568943.75	799224.9375	602672.625	744946.5625	91943.01563	325824.9375	537654.625	143767.6563	499770.5938	126146.9766	98764.74219	23415.63672	269936.875	179660.6094	71344.39844	189078.8125	11160.38672	314506.6563	149169.9688	133862.7031	28195.76953	34916.47266	28527.78906	840215.8125	1108018.75	470858.5313	241549.1563	571352.75	405754.4688
met_794	5029586.5	8309450.5	1330928.375	2834190.75	672056.5	2590767.5	3386723.25	21945.99414	3165141.75	8491.867188	1010351.625	9455.761719	2286448	1466807	490494.1563	758920.75	2723612.5	2614433.25	4206375	4261938	4029619.5	4072185.25	4208345.5	4155738	990421.125	5207388	498605.7813	454103.6563	788545.25	2082680.25	1309751.875	3731868.25	3891785.75	1530794.25	1795096	905166.5	1424622	2417748.75	574413.75	908320.75	3193277.25	722677.0625	552417.625	1299085.375	1418060.25	2313542.25	2491818.75	2570017.25	2963963.5	3750884.75	1334647.875	5143185.5	3571062.75	3080120.25	0	4256449	4918568.5	18579.21484	2971760.75	2783441.5	854853.125	1839211	4359864	2647040.75	3911090.75	1575870.875	2003587.375	3585964.75	3039479.25	3587224.75	4168397.75	1882501.75	645384.8125	115466.5469	2228566	73317.96094	1327365.125	592473.625	884462.4375	1995166.125	434633.1563	504638.5938	247839.5469	387732.0938	270231.875	900370.5	679561.25	188009.0469	372086.375	266890.6875	301782.2188	478232.1875	809302.875	1133170.25	368237.375	570067.4375	909826.125	432528.7813	493435.5625	363675.25	669487	1276536.75	230409.2344	2657849.5	776926.5625	413642.6875	1073031.625	985798.75	638399.5625	257394.4219	244275.125	627937.4375	698816.875	196863.1406	32120.18359	58237.53906	138665.875	665635.8125	1040663.188	864837.5	1318659.625	642328.5	1284369.5	389201.5	431010.1563	1476415	3030527.25	3445508.75	3296300.5	601901.6875	2116912.25	856394.5625	4615194.5	1027280.25	494078.5938	3477645	4018868.75	1430623.625	4408683.5	2595805.25	2023473.625	1217876.375	3546884	3244795.5	2389657.25	2779346.25
met_795	2476811.25	3967721	616815	1437905.25	347094.6875	1369084.75	1686139.75	11161.83984	1661485.75	7629.856445	495225.0313	0	1121565.375	761422.875	231188.6875	379747.4063	1286038.75	1234410.5	2163845.5	2216817.25	1919035.875	2033611.75	2092449.375	2115814.75	490738.4688	2698458.25	229681.6875	217745.8594	417518.0625	1032710.438	668296.9375	1892512.5	1950933.75	747245.6875	906805.9375	485927.9063	699318.4375	1251243	324007.1563	453085.5938	1633669.5	338523.625	297035.3438	688820.8125	683073.5625	1177237	1307072.25	1306749.125	1494738.5	1876697.125	629065.25	2633051.5	1762177.125	1555277.75	4041.3125	2069018.375	2479350.75	11976.03125	1518891.75	1338956.375	412900.5938	875047.75	2197478.75	1365038	1995347.125	837115.25	1081090.375	1833384	1540241	1783407.5	2162477.75	819812.1875	334463.9375	55759.20703	1142348.75	33990.94141	657049.4375	322264.1875	420226.125	998006.5625	198622.5469	279365.9375	120451.1094	170694.0938	124089.6641	432069.25	349368.5625	86944.29688	178103.6406	129545.25	145968.3125	230602.0313	366774.9063	638360.3125	176592.5469	280958.25	397664.0938	194338.9219	212730.0938	162540.5625	301697.9063	651436.8125	137395.9219	1195776.375	397630.25	197797.2344	502825.9063	482300.9063	271992.5	122646.3203	132707.3906	311881.0313	335527.8125	94554.86719	24629.96289	38099.34766	79644.15625	313941.9375	479582.9063	458304.6875	651472.3125	318834.7188	605630.75	170771.4063	232880.5156	778214.875	1479180.375	1748024.25	1673015.5	298819.2188	1008864.5	448569.5938	2416129.25	483175.3125	270578.375	1667377.5	1955978.625	746189.125	2217757.75	1322600.5	986782.0625	599605.875	1733115.875	1663538.125	1254587.875	1244175.375
met_796	2017106.5	3694146.75	604725.75	1452651.875	217368.5156	1448419.125	1372100.875	3529.593506	1570703.125	0	440283.3438	0	1150873.625	632252.3125	195428.2188	328243.5313	935987.8125	1006964.313	2143020.5	2232379.25	2012197.375	2163020.75	1835519.375	2031741	233160.0313	2206903	103013.1094	84468.75781	323353.8438	1231860.5	370554.3125	1711609.875	1900431.5	772448.5625	835221.625	390797.75	512175.4688	1025629.5	183576.4063	287834.6563	1329553.125	257420.3438	118909.1719	653052.4375	796211.0625	794413.375	871085.1875	1012695.625	1248007.75	1469877.875	362882.0625	1948164.5	1576953.125	1384793.625	0	1912930.125	2033035.5	4381.237793	1244783.625	1272787.25	325806.0625	816642.0625	1769649.125	1357772.25	1679733.125	423183	737505.875	1517416.75	1261109.875	1518555.875	1442176.375	669734.5	181013.3281	20547.34961	702817.0625	12371.53418	608289.4375	197346.7656	422557.6563	708867	103816.7969	238150.4844	45324.82422	88008.94531	53846.49609	346134.625	188388.3594	41898.125	65045.48047	50453.25391	94521.17969	131912.4375	213648.0156	399586.6563	79005.17188	184510.3906	231887.8125	99091.36719	106777.3281	112302.1094	337351.5	562681.1875	53459.75781	1126384.125	293320.375	182877.3906	496414.2813	310907.5938	286704.4063	57456.46875	137835.2344	118066.9844	251796.1094	34347.26563	5198.124023	10098.58301	18209.9082	151915.2813	262398.9688	212717.0625	430615.6563	147093.0781	300544.1563	84646.78906	72133.63281	390120.7188	1340270.875	1477639.125	1445404.5	129469.1797	872659.4375	231725.2656	1715921.5	444185	132974.875	1321704	1406134.5	747075.125	2181353.5	1071655.125	623484.1875	225769.1094	1459756.5	1484196.625	458237.5313	888108.6875
met_798	97572.96094	74482.17188	21360.87305	56969.42578	8741.112305	41275.75391	53545.22266	0	60054.89453	2950.31543	20041.83398	2526.880127	71749.71875	55221.93359	22165.90601	10912.79004	26917.55859	50672.82813	80276.28906	74554.63281	77557.29688	61467.4375	81265.78125	75794.15625	56867.87891	139136.9375	19947.3125	41960.98047	43816.78125	43656.88672	40617.05078	132945.6406	120960.3281	49703.16797	97553.28125	48230.80469	85004.21094	101287.4141	50554.91406	32496.38672	131934.375	36589.0625	21842.54688	55240.33203	59698.32031	107572.9063	107874.9922	110950.3984	133259.0625	1010351.875	359050.7813	1522858.75	1145745	722309.75	0	1014900.813	1191549.375	13435.37988	535917.8125	594896.75	178084.3125	411034.4688	952783.8125	573099.5625	1208967.625	452444.5	632245.25	708613.3125	1725157.125	1107279.125	1852792.25	147534.1563	466208.7188	198416.4375	1289277.25	103000.1953	914996.75	675336.3125	932158.6875	1917577.375	376348.2188	985176.25	238585.9844	526758.125	533365.3125	1271236.25	948515.5625	216096.9219	365937.4688	947310.1875	756429	373332.125	1878843.875	1679296.125	945971.875	880223.3125	2078449.125	1037597.813	1041237.188	838161.1875	1866368	2887816.75	415892.0313	4088542.75	1900172.375	1394599.625	2116892.25	1691418.25	2018712.5	1482710.375	1314034.5	1078299.375	2539952.5	466071.9688	56066.82422	224204.8906	323043.6563	2576180.75	3363461.5	2912992	787627.125	73587.45313	143659.8906	37378.98047	75035.35156	64775.5625	301176.6875	173580.4219	283669.5313	420909.1563	107103.5781	92535.9375	362319.5938	123190.5781	62957.73828	71801.63281	254507.25	225662.7188	509069.4375	292751.9688	227689.9531	53572.64844	307932.9063	329166.0313	218485.6563	242913.0156
met_799	222538.7969	263377.8438	12979.48926	101332.5078	0	49440.43359	136935.7813	0	100648.75	0	8552.889648	0	94128.13281	64888.66797	11465.83301	9794.905273	58322.27344	99334.80469	190038.7344	181690.2344	90255.625	122793.2656	173076.5313	174722.4844	52927.71094	328951.6563	13245.71387	23217.62695	24164.15234	24544.2793	30663.78516	241158.375	254099.0156	63334.48828	43068.19141	101058.4219	123719.875	152990.8125	63616.78516	31372.45508	197716.1563	29249.17969	16296.06445	32983.33203	35279.03125	130458.9453	197098.5313	152597.7188	223677	293026.25	74903.59375	340755.8125	290773.625	100804.5313	4684.410645	188750.7969	244596.7969	0	94183.25781	72950.25781	9170.788086	75715.23438	226473.5938	106138.7422	317015.3125	101697.9219	89419.47656	135530.2813	204829.6094	267700.2813	280189.4375	38877.99219	21047.80664	8389.417969	135774.8438	0	71964.28125	42040.07813	39214.96875	143861.4531	22948.94336	22252.88281	11640.91895	19848.81641	12991.83691	76943.34375	64691.01563	10427.11523	13871.42773	15118.62402	41693.82031	39158.47266	90259.33594	157882.5469	33345.03516	64626.03125	77224.85938	18478.91016	8760.066406	19218.46289	17919.96484	72387.52344	14688.39941	155213.0625	63859.53906	9816.398438	25340.89453	40697.67969	25051.90625	75139.73438	10156.63672	50084.30078	69209.98438	10493.16895	0	7036.212891	0	85103.61719	213126.6406	109850	44400.32031	52105.86719	180213.2656	25944.17969	46458.82031	41091.13281	250841.3906	191601.2344	160735.8906	375799.875	106654.3906	36589.78906	290968.0625	45428.62891	26535.2793	48152.17969	190379.1875	77293.80469	226102.8594	243051.3594	175975.6094	54949.00781	344057.125	287888.625	424305.1563	290608.0625
met_806	2655577.5	2246899.25	4297041.5	10067470	5048669.5	4348531.5	2260312.5	1935810.75	6185454.5	1238658.75	9214808	1256523.625	4273169.5	7909047.5	3606975.25	8910801	5159678.5	5321499	2838279.25	4034019	5057084.5	5879405	3863147.25	4720524	2803964.75	3173647.25	2732738.25	4933758.5	6295737.5	6983098.5	898671.5625	2827269	4017502.25	4701054.5	5609983	4493016.5	7562207	4181609.75	4954266	4842725	3681111	5964163.5	5112542.5	6544989.5	6249889.5	3986739.5	3593372	4060751.75	3663228	5012470	3918678.5	1759002.375	1208370.125	652270.4375	859414.5	3354973.5	2915780.25	2633853.75	3969335	4946453.5	3565368	8820348	2084607.375	3542321.5	4695741.5	2087988.875	3263260.75	1864860.5	3572133.75	3885038.75	2710087.75	2697981.25	1492495.375	2705309.25	1999103.625	1440541.5	5340873.5	5178670	5001984	2235772.5	2911461.75	4648903	1731461.125	3350548.75	2953229.75	4861968.5	3339450	1675718.375	2457892.25	3350367	2764743.5	2137561.75	2598803.75	4105320.25	2829677.5	3605123	925119.0625	2148607.25	3190437	4077367	4237777	7386365	1633952.75	570399.125	4240766	6786286	3381301.25	2315946	4050057.75	5492845	4106896.5	1805166.625	3622026.5	2426185	965803.4375	1851659.25	1576697	2653306.75	3199727.25	2206788	2552334	3271572	1723754.5	1340917.5	2493549.25	2246723	2431613.25	2975737	2079694	639734.375	2596010.75	2715988	1381627.375	6312826.5	2190143	2996737.25	5325649.5	3513231.5	1849912	2668699.75	1571404.75	1489757.25	3102724.5	2970629	2385758.75	2095083.25
met_811	658662.875	95383.84375	425839.5	1387471.5	9675596	290741.6875	185513.7188	1476623.125	5984642	1546389.625	5948427.5	657106.625	878437.5625	640549.75	0	11788.4707	641044.6875	446125.7813	643039.0625	910488.9375	1727296.5	2457168.75	1114161.25	1381671.75	2058103.75	1113879.875	1498807.875	1386533.5	1094234	495934.3438	585818.25	1114325.25	979843.4375	1225592.875	247185.0469	1249585.625	193774.1406	343443.9063	2080928.875	394454.375	402060.5	3420335.75	504965.3438	583407.25	776203.875	865473.25	1083292.75	860116.5625	1027375.75	972427.3125	1740326.5	169021.3594	207182.9531	156995.7656	22790.99609	122140.5938	870615.875	590719.625	815912.125	7717921.5	751678.8125	29648.31836	1300089.5	567077.75	414006.2188	212497.7813	1357891.875	498569.5313	554613.3125	593879.75	1631108.75	1724064.875	1385225.25	681498.1875	426272.5625	224816.4375	258112.2813	155723.0469	721765.5	1628834.125	1653080	450704.7188	1104860.75	1259982.375	553444.625	1183892.875	1314749	391294.0938	400792.2813	1378385.875	676277.1875	738672.75	735666.0625	866939.125	908191.8125	939414.3125	90063	838885.4375	0	1086707.875	146250.1563	505821.6875	7656372	261789.6406	6914663.5	196395.2188	843014.0625	1196125	1164635.375	0	32118.57227	776112.875	638592.4023	1221168	109187.7891	655796.4375	1729348.25	972198.5625	1056168.75	1652135.125	1624119.5	1022509.75	1621389.25	1399927.25	1330449.5	112062.5469	444978.1563	1051180.625	728504.75	2171909	1551857.125	283174.4688	1418046.75	531789.875	198247.4844	699513.625	129823.6953	1440575.75	394877.875	242002.9531	192057.4688	1021008.438	452740	245412.75	659702.375	463637.0313
