featureID	b1_aos_122	b1_aos_127	b1_aos_129	b1_aos_142	b1_aos_145	b1_aos_149	b1_aos_25	b1_aos_27	b1_aos_32	b1_aos_43	b1_aos_46	b1_aos_48	b1_aos_50	b1_aos_54	b1_aos_58	b1_aos_65	b1_aos_67	b1_aos_76	b1_aos_78	b1_pool_mutant_b1_01	b1_pool_mutant_b1_02	b1_pool_natural_b1_01	b1_pool_natural_b1_02	b1_pool_pd1074_b1_01	b1_pool_pd1074_b1_02	b2_aos_102	b2_aos_103	b2_aos_106	b2_aos_107	b2_aos_108	b2_aos_124	b2_aos_130	b2_aos_165	b2_aos_167	b2_aos_170	b2_aos_173	b2_aos_174	b2_aos_175	b2_aos_188	b2_aos_192	b2_aos_199	b2_aos_200	b2_aos_56	b2_pool_mutant_01	b2_pool_mutant_02	b2_pool_natural_01	b2_pool_natural_02	b2_pool_pd1074_01	b2_pool_pd1074_02	b3_aos_184	b3_aos_185	b3_aos_27	b3_aos_28	b3_aos_35	b3_aos_36	b3_aos_37	b3_aos_38	b3_aos_40	b3_aos_42	b3_aos_43	b3_aos_54	b3_aos_71	b3_aos_74	b3_aos_78	b3_aos_86	b3_aos_90	b3_aos_98	b3_aos_99	b3_pool_mutant_01	b3_pool_mutant_02	b3_pool_pd1074_01	b3_pool_pd1074_02	b4_aos_100	b4_aos_107	b4_aos_109	b4_aos_111	b4_aos_116	b4_aos_124	b4_aos_125	b4_aos_134	b4_aos_140	b4_aos_171	b4_aos_180	b4_aos_73	b4_aos_81	b4_aos_82	b4_aos_84	b4_aos_87	b4_aos_92	b4_aos_93	b4_aos_95	b4_aos_96	b4_pool_mutant_01	b4_pool_mutant_02	b4_pool_pd1074_01	b4_pool_pd1074_02	b5_aos_179	b5_aos_181	b5_aos_187	b5_aos_196	b5_aos_26	b5_aos_33	b5_aos_39	b5_aos_43	b5_aos_45	b5_aos_47	b5_aos_51	b5_aos_54	b5_aos_66	b5_aos_70	b5_aos_75	b5_aos_78	b5_aos_79	b5_aos_83	b5_aos_87	b5_aos_91	b5_pool_mutant_01	b5_pool_mutant_02	b5_pool_pd1074_01	b5_pool_pd1074_02	b6_aos_101	b6_aos_102	b6_aos_105	b6_aos_107	b6_aos_114	b6_aos_118	b6_aos_120	b6_aos_133	b6_aos_135	b6_aos_140	b6_aos_166	b6_aos_167	b6_aos_169	b6_aos_186	b6_aos_188	b6_aos_193	b6_aos_198	b6_aos_85	b6_aos_88	b6_aos_90	b6_aos_94	b6_pool_mutant_01	b6_pool_mutant_02	b6_pool_pd1074_01	b6_pool_pd1074_02
met_4055	5160364.5	9260102	828163.625	1769029	405603.5	1658938.875	1007346.375	3296892.75	767299	5114417	693511.3125	2162915.25	537325	2930474	1543681.25	914376.625	1814331.625	5751058	4138793.75	2604240.75	3695204.5	2037138.875	2639547.5	2294331.5	3089703.5	4976264	3217616	5133083	4444838	3613870.25	2606157.5	3331992.25	7439458.5	3126420.25	3206079.75	6095955.5	2224506	3135531	3537816.75	6508352	5375437.5	7136574	2484344	4522022.5	5264322.5	3746615.25	4227755	3710665.5	4235761	2839977.25	6326058	2482402.5	1027634.563	1501471.125	258766.4219	4892990.5	5151945.5	897812.75	7013797.5	5324301	1768924.625	4123235.25	5455862	3559816	3307464.5	9673852	4562213	8161839	3803206	4680611.5	5212753.5	6807841	4902474	3775302.5	3678096.5	2998181.75	3573129	2762622	3012808.75	7189266.5	5232659.5	2208807.75	6285487	1574998.875	1419250.125	2161334	3557266	3031914	5953680	2311683	1539379	3200315.5	2816424	3292157.5	4072041.5	4979702	2774536	6183860.5	12432933	3522658.75	2414301	2183721.25	5694764.5	4138881.75	2493387.25	2682966	3898862.5	2944864.75	2544902	1429509.625	8758920	3080597	5729624.5	2802419.5	2299412.75	3717836	3160684.25	4350540.5	3792191.75	4437522.5	3795381.25	3596462.5	6219882	3991245	2373282.5	5304096	4553971	4438465	7930568	4172290	9726227	3560936	1169970.625	3952862	3174959.75	3732304.75	1577809	2445349.75	8010732.5	8185168.5	3551966.5	4334725	4964763.5	4408927.5	4855531
met_4060	5058182.5	3584800.25	4420981.5	9676228	5250101.5	3814297.5	1025216.25	4160026	2023834.75	11289940	1117369.25	5857082.5	729564.5	4291539	5716258	2158933	5018556	6710920	9193140	3130857.25	3885100.75	3346261	4527576.5	5308908.5	6920913	7054404.5	4321683	5492857	5255799.5	3082446.75	6002364.5	15082250	6925348	4878545	13773008	6116031.5	3220754	3788182.5	7005672	7229167	2776990.75	9434400	2638860.25	4093289.75	5014519	5781832.5	7159959.5	5391654.5	6829431	4314749.5	13716113	3824787.5	2229606.25	3451336.5	851260.0625	8167853.5	7743304	2225423	5729348	13879564	3164246.5	10763003	12099799	8128181	6972404	10471114	5301132.5	9738420	6482512.5	7706641	8843929	11323258	11114789	4855708.5	5691796	6021493.5	4793538	6902479	4298549	10018886	8762494	4868444	8906627	3111473.5	2812180.5	6081366.5	4712749	6085795	12333316	2347777.75	3330085.25	6982946	5223105	5923410	7781808	8631524	6965740.5	10616789	4719184	6993558	4223716	2295783.75	9736418	11439360	4922413.5	6395507	7132215	5097598	3746550.5	4143151	9763344	8052376.5	7747950	4556103	5532441	4964771.5	4805432	5394855	7112900	8166616.5	4402544	5689897.5	10036541	5171308	8922965	5349372.5	6296964.5	4877738	7279437	7363880	3082248.25	5586063.5	2651525.75	7552779.5	5509682	1575495	3635204.75	4197404	2643521.25	9026429	10780191	5492686	6002292.5	6224767.5	7026164.5
met_4064	3606191.25	5776735	1830957	3730302.75	1395588	5135866	1546277.5	2589427.5	1446282.125	3913264.25	1263977.375	3461139.5	391070.3125	3463278.75	3317973.25	1322254.125	5811068	5564077	3925560	2052148	2818516.5	2398132.75	3393872	3096890.5	3813490	4009941	4913933.5	4218102	3313645	4348789.5	3771941.25	15040634	5496912	4780185	7059154	4980884	2615900	5165428	3485631	5216392.5	2200849.75	5383494.5	3703455.75	4225350	4787585	5625367	7357473	3478320.25	4014073.75	4684119.5	7390725.5	2023498.75	2009821.75	3715912.75	430795.9375	4075460	4875650.5	1743476.875	6427916.5	4603737.5	2171289.5	7429883.5	6494218.5	3337581.5	4133226.5	6848315	5626373.5	4603608.5	4685078	5857001	4671470	5282373.5	7820644	2873782.25	4340046.5	6241301	4571180	4122274.5	3347612.5	4305666	4468318.5	1539014	5382964.5	3104626.25	835291.5625	3566721.25	4994275	3245015	5345117.5	2586346.75	1485456.25	4832046	3626948.75	4323679	3801231.75	4263323	5147399	6445352	3623842.75	3749922.5	2298478.25	1329868.75	3226215.75	3742169.5	2498802.75	2955338.25	6245178	3680207.75	4294047.5	3023484.75	5861732	2876020	5705264	9228823	2960907.25	3011106.25	3623188.5	4043735.25	3596364.75	4366546	2845264.25	2878690.25	7132008.5	3232293.5	6839609	3505472.25	3356750.25	3227964.25	5228729	3611467	1900456.75	4950094.5	1658232.625	6377538	3014758.5	5910013	1718617.125	2644906.5	2504834.5	5774737.5	5925476.5	3606008.5	4518546	3448389.25	4372447
met_409	159341.25	174880.2344	109185.4609	435386	548453.5	392774.1875	265149.125	292549.3125	84585.95313	98170.39844	35532.35156	209305.2813	18792.66016	233615.6563	187716.6719	67034.55469	23652.78906	49181.08594	43145.10938	103070.8438	121234.7656	125186.1563	198944.7344	163695.4688	221665.3281	80525.24219	52589.85938	154922.5625	76986.13281	110378.3359	255919.3438	119266.3438	137770.4531	296139.6875	346282.125	65887.91406	107427.3984	84360.85938	232450.625	157924.5625	33827.125	188282.25	185670	79956.10938	79978.17188	122642.3438	145835.1094	163678.5781	171971.7813	29940.32422	97369.35938	178073.5938	31016.42822	261324.7656	41721.92969	90819.08594	255622.6094	196823.6719	25749.5625	138644.6094	259757.0938	29560.40332	84671.34375	139545.6563	25440.94727	94060.78906	179817.1875	157503.8906	85227.14844	121933.1484	158562.0781	153099.1563	226618.4844	165515.7969	42273.57031	230158.5156	128180.4688	67464.75	170621.6406	171074.7188	35193.01953	88075.26563	78468.82813	62721.61719	298730.1563	278779.3125	81102.77344	433901.75	355745.0938	40231.49219	181670.5938	284528.375	163235.9844	173564.5156	146640.1719	167278.8594	107136.375	106253.7188	49293.20215	63656.38672	276602.375	60480.12891	97650.28125	149771.1563	68467.89844	139281.2969	32494.57813	142452.0156	84042.47656	21997.17969	196538.3438	199186.875	130344.9609	209494.2344	344653.3125	51376.22656	76182.3125	93400.92188	139065.875	205331.8438	285988.0938	225416.5156	74173.15625	226327.7188	71167.49219	43966.73047	173981.6875	227115.2656	49069.71094	180877.5	121579.7422	76356.0625	118845.1016	51209.21094	105193.7188	68106.39893	116850.1953	42757.52344	212956.1563	164614.9375	188366.9844	103899.1797	158263.9531	144203.125	175538.5781
met_4099	326314.5938	371958.9063	186147.9531	41968.44922	21862.21094	205118.0313	26688.94141	140259.1563	57638.96484	152249.3594	24775.66211	132981.9375	21462.61133	278780.5	470546.2188	109154.0469	436476.0313	274783.125	414780.0313	162631.6719	219126.9375	147268.3125	185852.9844	196961.5313	269013.5313	601637.0625	294155.9688	295651.3438	311400.5	140451.3281	324424.5938	299281.25	533993.6875	248490.0625	219482.5156	220863.75	121537.7031	123896.1094	325470.5938	580095.625	195204.5938	429589.2188	186948.2813	172090.6094	256679.0156	234302.0938	297295.0625	331923.5625	363627.375	227540.4688	502271.3125	110057.5781	74847.85938	142332.25	21890.70898	353486.8438	263957.9063	70430.125	317862.3438	183785.0156	149400.6094	1009159.438	335981.8438	317955.8438	216211.5156	353110.6563	273744.5938	414225.5	330040.6563	359140.2188	287952.25	387229.875	253797.1719	206061.4219	211623.8594	289109.1875	317931.5	436213.75	216103.4844	289079.875	322712.2813	321103.5938	361578.4375	236942.9375	155114.3906	188605.3125	260061.8906	310019.9375	372330.1563	219664.625	188506.875	219121.9688	228477.5156	250291.3594	296696.5313	343166.5313	262420.8125	346823.8125	688571.8125	519957.125	164176.7031	114511.0313	217933.75	145512.0313	402386.5938	210882.4531	304954.4375	272512.8125	300995.8125	302858.125	397695.4375	294150.25	365193.7813	514508.9375	235414.9531	232309.0313	259398.875	303531.9063	240500.9531	321961.8438	282619.6875	401731.3438	379019.25	224149.5781	372342.4375	583744.125	348083.7813	175714.5	322063.3125	252506.1406	265553.5938	296349.6563	119731.75	454718.125	285327.125	845794.625	167216.8906	146901.9375	220029.375	326618.5313	327570.6875	288451.1563	341265.125	254733.1563	303632.375
met_4106	1479291.125	1317808	1350947	2441514.5	786128.625	1257052.75	185680.9688	612766.875	415478.3438	1033005.75	227440.4844	1110059.625	98368.24219	1305724.5	1177588.375	340206.1563	1574855.625	1702589.875	1328873.125	829408.3125	1009426.5	683831.4375	1025233	927479.5625	1210973.125	1595432.25	1422571.125	1005102.188	954572.6875	994571.8125	1644999.125	3926597.25	1536100.875	1138916.125	2886067.75	1685361.875	865391	1610041.25	1144245.625	1542083.75	805855.0625	1245218.375	903284.0625	1321043.5	1603403.5	1431280.25	1834190.75	1012663.188	1241734.875	1336012.625	2638240	503691.375	304110.5625	628436.625	105093.7969	1477085.625	1774581.5	442593.25	2566025.5	1419592.75	759015.125	2017250	1895451.5	1093278.375	1895961.375	1629120.625	1497428.25	1449298.625	1420847.625	1912665.125	1342371.875	1726649.875	2271003.25	792174.5	702358.25	1205067.75	1158190.875	2211584.75	1105789.375	1384755.125	1901456.75	689708.3125	1904541	830671.5625	442070.5625	1273122.5	1418788.375	1285642.125	2040817.375	553481.5625	564532.375	1141026.25	1109134.875	1297800.875	1369692.875	1771630.25	1751477.75	2312261.25	698925.875	1404100.5	712935.9375	326494.0938	1254169.25	1034516.938	1257530.875	775565.375	1173574.25	1782017.75	776622.4375	835996.375	2077801	969529.75	1422157.875	1093614.75	969277	646523.125	817363.625	969187.0625	1234578	1370655.75	1286659	1034980.063	1974456.75	940963.75	1548842.125	1120427	1058110.125	1784150.75	1879291	1148201.375	1065294.25	1381643.625	469868.4063	1967232.75	1015542.563	749550.125	868726.375	1150375.25	1109188.875	1381332.25	1911888	1082479.625	1477898.375	1106111	1355736
met_4121	289338.6875	175948.2344	350300.4063	68469.10938	45644.19531	299560.6875	60239.09375	169513.1563	162324.5313	200646.4063	59536.19922	307381.9375	32771.25	122725.1094	166671.625	113211.1563	248227.625	290547.7188	220836.1406	135168.1563	203497.6875	94762	152890.4531	210071.6563	308640.5938	238622.7656	222247.25	260453.875	162365.0313	205848.9063	278564.5313	153415.3906	348249.75	221158.8281	122726.7969	284627.0625	253841.6094	311421.8438	209151.5	384862.9375	122425.3984	236101.4531	166412.2813	234318.9531	299993.1875	203842.4375	274495.1563	211875.6719	232147.2813	248687.5469	481981.375	116257.3594	88886.67188	142157.0938	21360.94336	285286.125	314828.375	109146.4375	403651.0625	231988.6875	111783.3125	336019.5938	360156.75	264946.8125	215633.25	251230.8594	363298.1563	239484.1406	258091.7031	351476.8125	264417	306313.3438	347766.875	161874.4688	196824.0781	278940.3125	243269.4063	352487.7813	322299.25	227826.2344	270207.4375	185835.9688	389720.375	271704.3438	107858.1094	303502.1875	366300.6875	270319.875	413572.875	213007.5	151815.5313	290284.4688	215437.9063	309521.3125	273609.1563	319422.25	344722.0313	492704.5938	319395.5625	285715.3125	216498.6563	289942.875	272187.75	256187.9063	201354.9375	190349.8906	268500	206398.625	361726.625	209887.5781	439265.4063	251880.7656	291757.2188	382420.2188	217665.7344	195638.8906	227334.9688	271908.3125	259292.4063	340517.0938	460941.375	288781.0625	311112.8125	192856.4063	370461.1875	235086.875	354340.5	421377.3125	326822.75	336520.2813	210993.8281	321272.2813	160887.5625	475756.375	221733.8438	607619.75	145973.8125	199972.8438	196919.7813	302481.6563	519960	304467.8125	357378.0938	222835.0156	238975.3281
met_4150	330963.375	259522.2344	368064.8438	552966.3125	216955.4219	288844.875	69843.14844	170744.2813	125946.3047	448596.9063	57377.91797	339048.5625	36334.30469	284612.9375	507320.2813	116751.6484	402515.75	496263.9063	433592.9688	182580.3281	248898.1875	218371.4063	322343.4688	302303.6563	389303.5313	417812.75	457522.6563	280984.0313	295819.3438	220668.7969	552795.625	1273509.625	556861.875	300495.0625	1106361.875	464001.3438	248285.7031	356699.7188	374776.4688	778903.6875	199445.8125	413928.5625	223296.6094	315154.5	423421.4375	444869.1563	589342.8125	308494.9063	363242.0938	367307.5313	934398.375	159779.875	139709.0469	175260.5156	41660.98828	400646.0313	375956.375	174751.6563	453955.8125	626321.6875	159009.2344	771793.8125	538336.125	383620.4375	358242	402233.5	310806.0938	385606.8125	405781.5625	513964.4063	381861.125	472722.4375	600239.875	271641.2188	290471	347357.9375	268903.2813	708549.375	250468.8281	382877.6875	512066.6563	226222.4063	622396.4375	208561.1719	152659.2031	332448.875	282951.5625	330847.875	572580.625	129122.4609	154808.4844	388282.1875	258703.1094	306195.8125	431752.0313	548369.4375	344601.1875	707381.8125	248699.6563	430495.125	197706.1875	188747.8594	430597.2813	474429.3125	299758.5	314736.9688	387908.2188	309674.7813	338272.6563	282083.7813	548908.75	257245.5	396198.3125	195021.0625	239527.2656	211557.7031	231220.1719	326170.2188	333181.75	434890.5625	354170.0625	299477.3438	481905.875	233260.5156	446396.625	277639.7188	321292.9375	398008.0313	400122.2188	373351.0313	284125.5313	317606.625	158377.875	547522.9375	324289.4063	326357.6875	166910	199238.1094	247665.75	335195.2813	641041.25	299550.5625	393193.9688	276788.375	313891.8438
met_4152	535703.0625	651928.6875	520429	1669190.625	663007.625	420518.9375	141699.5625	375171.4375	227583.375	1225090.25	138068.0625	661640.375	70341.07031	650901.3125	1067461.5	188523.2188	486600.6875	1193982.5	837787.4375	325942.6875	443529.5	448694.3438	607538.125	558323.375	725533.5	833581.625	961892.375	541327.1875	530804	559795.8125	889821.0625	3013767	770740.625	610235.5	3500154	986836.125	441333.8438	886082.9375	606563.375	1584871	523462.7188	836546.3125	401425.625	690006.25	826924.375	1037434.688	1184400	583927.4375	694219.0625	602382.5625	1782851.75	349950.7813	212522.6719	405089	39253.08594	680213.5	793609.375	238487.875	804518.875	1446982.25	360427.9688	1201207.625	1126013.125	752998.3125	699076.375	1069966.75	572120.1875	883960.25	682327.3125	851081.625	889362.125	1165956.125	1136633.75	468861.7188	619199.8125	568283.0625	506888.6875	1136422	443614.2813	1108267.625	1128053	456918.8125	1247640.125	285219.5313	263861.5938	610670.5	487312.8125	568053.5625	1091849.5	263436.9375	239136.5156	625055.375	487198.125	548804.1875	933255.4375	1041678.5	728587.375	1269798.625	603745.4375	896312.625	568490.1875	385118.6875	1487613.625	1126355.5	459187.875	575691.75	893605.875	675896.375	587485.373	453667.2813	1295340.375	578468.4375	821664.6875	561864.5	469047.2188	410013.1875	508504.5313	583175.0625	746257.25	841519.625	836834.1875	548712.1875	913304.375	442385.9063	724871.9375	461510.0313	706919.625	1037918.688	918266.375	709420.9375	1998495.75	640020.875	268641.5313	845078.125	575511.5625	623372.7671	294282.7813	383603.125	1774802.375	757108.8125	1062768.75	784486.8125	901855.5	556716.3125	680864.4375
met_4155	1834328.375	733651.8125	2578149.25	3409348.5	2034244.125	2086380.625	168415.8125	693334.3125	1141216.5	1369529.5	463521.7188	2562565.75	287360.5938	1523888.375	1356017.5	876111.3125	2294995.75	1574916.125	1870059.125	1056249.375	1508433.5	925375.9375	1642976.75	1231865.125	1695119.25	1599091.125	1537317.75	1358862.625	988486.625	1163315.5	2023417.5	1544165.875	1394788.75	1213788.125	2519795.25	1776491.875	1490353.75	1882881.75	1261327.625	1683072	722934.1875	1482369.625	769926	1274672.625	1670458.5	1257843.5	1640284.25	1210290.625	1460484	1240711.75	2455983.5	680332.375	349335.2813	500371.1875	290644.5	1932359.875	1751281.375	1145520	3322996.75	1719041.375	1133138.875	1957352.5	2529241.25	1692666.125	2253472.5	2320479.75	1994690.75	1490974.75	1610245	2356637	1742654.5	2165767.75	2320660.75	1035158.938	979442.25	1002000.5	1227652.375	2395688	2025828.5	2021217	1826819.125	1058791	1607473	1098842	672724.375	2370089	2151893.75	1620568.375	2274612	840626.1875	1057038	1062695.75	1328376	1655105.625	1521219.25	1857399	1397056.625	1857088.875	935703.0625	1287798	1089595.25	838100.9375	982186.1875	1365979.625	1296829.5	1098452.5	1264254.75	1981448.375	1161821.125	1163768.75	2307553.5	1496690	1619556.125	845466.875	1155351.5	792447.5625	850105.8125	1109269.25	1262257.375	1646722.625	1575505.375	1218649.375	2310734.5	1162458.625	1612444.25	1543825.125	1217584.375	1822188.75	1523287.75	1466271.25	626408.25	1347522.5	1128060.25	1420941.375	893634.5	495730.6875	1592655.375	1803238.875	1006760.25	1865725.75	2110283	1291248.5	1633537.875	1232622	1734843.125
met_4181	2372622.5	1510369.125	3068569.25	10031281	5578927.5	3163864	1188078.875	2021883.25	1612430	2503459	825704.5625	3952959.25	333192.2188	2776944	4173591.75	869960.1875	2333731.25	2995194	2254380.75	1444268.25	2014060.875	2341552	3254738.5	2107916	2649817.25	3114853.25	6901672	2092935.125	2433689.25	2103096.5	4272772.5	6020499.5	1762659.125	3001606.5	6704376	2541519.25	1288670.25	3970531.5	1712375.125	3177216.25	1744503.5	1359593.5	4053655	2207565.5	2802163.5	3471828.25	4241514.5	2209205.25	2778334.25	2333704.25	3071443.25	1785652.125	1298177.75	1335108.375	212095.7031	1323811.125	2770853.75	1164727.625	3322314.75	2996798	2041199.625	2999496.75	1941871.875	1996802.375	2610437.25	1729041.125	2488953.25	1518055.125	1896826.125	2772171.5	2102059.25	2466065	2318515.25	1930275.375	1934594.375	2219133	1405270.875	4304997	1677019.75	1285136.75	3009677.5	1147177.25	2398314.75	3083992	2581241.75	2631921.75	1777304	4615866	3236622.25	2191463.5	1517296	1509929.375	1711123.75	1955881.625	2596360.75	3058200.25	1851850.5	1667606.75	558752.4375	2387766	1570919.75	1766303.5	2318194	2370005.75	1257025.375	1296734.125	1775868.375	3034438	2974889.25	1766482.75	3237748.75	1700267.25	1997249.25	1685504.75	3078539.75	2295500	1297918.25	1701059	1879431.875	2206171	6601858.5	2796219.25	1750909.25	2222429.5	1797011.875	926787.75	1848605.375	4920178.5	1918778.625	2531890.5	7177553.5	2875085.25	1771294.25	1632342.625	1988499	1429526.625	1610241.75	1141335.125	9367788	1384243.625	2285930.5	2585182.75	3167483.5	1948211.75	2407519.25
met_4189	258213.1094	158224.8438	276570.125	327070	182362.2813	219994.5313	41777.72266	147163.8438	117039.2891	338008.1563	65656.9375	288180.0313	40051.25391	191489.1406	229296.2969	86003.3125	237697.2188	404936.1875	308705.9063	123544.9453	180826.0313	133872.4688	162665.875	182592.8125	237801.2188	254211.7656	281789.5625	286676.6875	215864.2031	250943.2188	326409.4688	334253.5	273995.9688	233056.6563	221491	412946.4375	188376.6719	267955.8125	210016.5313	337162.9688	146760.0313	331588.6563	128353.5313	289907.7813	320961.0938	212279.4688	251534.8906	235533.4375	277525.625	293311.2188	730318.5625	117282.9609	54072.32031	149020.8594	45553.82813	370311.7813	387250.3438	151462.0469	471383	494311.625	114426.7031	424622.9063	554358.75	293143.25	310094.3125	516268.4063	422902.375	348577.5313	298017.6875	410285.8125	336473.2188	459417.25	519943.2188	208735.5	203911.4219	258376.7188	234081.4844	420306.5625	286613.0625	499685.375	440667.4063	131431.8125	440461.3438	197026.3594	72276.65625	326925	359890.8438	245617.4531	589689.6875	120497.6406	131181.8906	242187.4375	214735.0938	259878.4219	325065.3438	393891.8438	320298.7813	603979.6875	300459.9375	225273.0625	200680.5469	181837.1406	314260.5313	366179.9375	168960.625	222380.0781	304089.8125	243917.5156	248734.3906	161425.625	627467.8125	253944.1875	354477.4688	269132.6563	194015.1719	165351.5625	188840.8594	218266.9688	252824.8906	288906.4063	242688.6406	201441.6719	480523.5	251766.8594	542960.25	281724.6563	262328.4375	322811.2188	342501.0625	305821.6563	145776.875	259278.25	137932.8906	312712.2188	208155.0469	132574.3438	160991.9844	219256.2188	190630.5938	445812.625	507543.2813	267497.3438	302596.6563	249817.6563	301630.0625
